source,target,rel,weight
OfficeDepot::Electronics > Phones & Accessories > Conferencing,OfficeDepot::Electronics > Phones & Accessories > Conferencing > Video Conferencing,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Multi-Line Phones,OfficeDepot::Electronics > Phones & Accessories > Multi-Line Phones > Multi-Line Corded Phones,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Multi-Line Phones,OfficeDepot::Electronics > Phones & Accessories > Multi-Line Phones > Multi-Line Cordless Phones,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Multi-Line Phones,OfficeDepot::Electronics > Phones & Accessories > Multi-Line Phones > Multi-Line Handset Systems,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > PDA Accessories,OfficeDepot::Electronics > Phones & Accessories > PDA Accessories > PDA Chargers,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Phone Accessories,OfficeDepot::Electronics > Phones & Accessories > Phone Accessories > Expansion Handsets,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Phone Accessories,OfficeDepot::Electronics > Phones & Accessories > Phone Accessories > Line Conditioners,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Phone Accessories,OfficeDepot::Electronics > Phones & Accessories > Phone Accessories > Phone Cord Detanglers,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Phone Accessories,OfficeDepot::Electronics > Phones & Accessories > Phone Accessories > Phone Cords,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Phone Accessories,"OfficeDepot::Electronics > Phones & Accessories > Phone Accessories > Phone Couplers, Adapters & Routers",CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Phone Accessories,OfficeDepot::Electronics > Phones & Accessories > Phone Accessories > Phone Headsets & Chargers,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Phone Accessories,OfficeDepot::Electronics > Phones & Accessories > Phone Accessories > Phone Stands & Shoulder Rests,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Phone Accessories,OfficeDepot::Electronics > Phones & Accessories > Phone Accessories > Replacement Headset Parts,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Single-Line Phones,OfficeDepot::Electronics > Phones & Accessories > Single-Line Phones > Single-Line Corded Phones,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Single-Line Phones,OfficeDepot::Electronics > Phones & Accessories > Single-Line Phones > Single-Line Cordless Phones,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Single-Line Phones,OfficeDepot::Electronics > Phones & Accessories > Single-Line Phones > Single-Line Handset Systems,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > VoIP,OfficeDepot::Electronics > Phones & Accessories > VoIP > VoIP Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > VoIP,OfficeDepot::Electronics > Phones & Accessories > VoIP > VoIP Conferencing,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > VoIP,OfficeDepot::Electronics > Phones & Accessories > VoIP > VoIP Headsets,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > VoIP,OfficeDepot::Electronics > Phones & Accessories > VoIP > VoIP Phones,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > VoIP,OfficeDepot::Electronics > Phones & Accessories > VoIP > VoIP Systems,CHILD_OF,1.0
OfficeDepot::Electronics > Smart Home,OfficeDepot::Electronics > Smart Home > Energy Management,CHILD_OF,1.0
OfficeDepot::Electronics > Smart Home,OfficeDepot::Electronics > Smart Home > Home Access,CHILD_OF,1.0
OfficeDepot::Electronics > Smart Home,OfficeDepot::Electronics > Smart Home > Home Automation,CHILD_OF,1.0
OfficeDepot::Electronics > Smart Home,OfficeDepot::Electronics > Smart Home > Home Security,CHILD_OF,1.0
OfficeDepot::Electronics > Smart Home,OfficeDepot::Electronics > Smart Home > Smart Lighting,CHILD_OF,1.0
OfficeDepot::Electronics > Smart Home > Energy Management,OfficeDepot::Electronics > Smart Home > Energy Management > Smart Thermostats,CHILD_OF,1.0
OfficeDepot::Electronics > Smart Home > Home Access,OfficeDepot::Electronics > Smart Home > Home Access > Smart Doorbells,CHILD_OF,1.0
OfficeDepot::Electronics > Smart Home > Home Automation,OfficeDepot::Electronics > Smart Home > Home Automation > Smart Hubs,CHILD_OF,1.0
OfficeDepot::Electronics > Smart Home > Home Automation,OfficeDepot::Electronics > Smart Home > Home Automation > Voice Assistants,CHILD_OF,1.0
OfficeDepot::Electronics > Smart Home > Home Automation,OfficeDepot::Electronics > Smart Home > Home Automation > Whole Home WiFi,CHILD_OF,1.0
OfficeDepot::Electronics > Smart Home > Home Security,OfficeDepot::Electronics > Smart Home > Home Security > Smart Motion Detectors,CHILD_OF,1.0
OfficeDepot::Electronics > Smart Home > Home Security,OfficeDepot::Electronics > Smart Home > Home Security > Smart Security Cameras,CHILD_OF,1.0
OfficeDepot::Electronics > Smart Home > Home Security,OfficeDepot::Electronics > Smart Home > Home Security > Smart Smoke Detectors,CHILD_OF,1.0
OfficeDepot::Electronics > Smart Home > Home Security,OfficeDepot::Electronics > Smart Home > Home Security > Smart Surveillance Systems,CHILD_OF,1.0
OfficeDepot::Electronics > Smart Home > Smart Lighting,OfficeDepot::Electronics > Smart Home > Smart Lighting > Smart Light Bulbs,CHILD_OF,1.0
OfficeDepot::Electronics > Smart Home > Smart Lighting,OfficeDepot::Electronics > Smart Home > Smart Lighting > Smart Outlets,CHILD_OF,1.0
OfficeDepot::Electronics > Smart Home > Smart Lighting,OfficeDepot::Electronics > Smart Home > Smart Lighting > Smart Plugs,CHILD_OF,1.0
OfficeDepot::Electronics > TVs & Home Theater,OfficeDepot::Electronics > TVs & Home Theater > Audio Devices,CHILD_OF,1.0
OfficeDepot::Electronics > TVs & Home Theater,OfficeDepot::Electronics > TVs & Home Theater > Home Video,CHILD_OF,1.0
OfficeDepot::Electronics > TVs & Home Theater,OfficeDepot::Electronics > TVs & Home Theater > Media Streaming Devices,CHILD_OF,1.0
OfficeDepot::Electronics > TVs & Home Theater,OfficeDepot::Electronics > TVs & Home Theater > Satellite Radios & Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > TVs & Home Theater,OfficeDepot::Electronics > TVs & Home Theater > TV & Home Theater Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > TVs & Home Theater,OfficeDepot::Electronics > TVs & Home Theater > TVs,CHILD_OF,1.0
OfficeDepot::Electronics > TVs & Home Theater,OfficeDepot::Electronics > TVs & Home Theater > Video Equipment,CHILD_OF,1.0
OfficeDepot::Electronics > TVs & Home Theater > Audio Devices,OfficeDepot::Electronics > TVs & Home Theater > Audio Devices > Sound Bars,CHILD_OF,1.0
OfficeDepot::Electronics > TVs & Home Theater > Satellite Radios & Accessories,OfficeDepot::Electronics > TVs & Home Theater > Satellite Radios & Accessories > Satellite Radios,CHILD_OF,1.0
OfficeDepot::Electronics > TVs & Home Theater > TV & Home Theater Accessories,OfficeDepot::Electronics > TVs & Home Theater > TV & Home Theater Accessories > Switchboxes,CHILD_OF,1.0
OfficeDepot::Electronics > TVs & Home Theater > TV & Home Theater Accessories,OfficeDepot::Electronics > TVs & Home Theater > TV & Home Theater Accessories > TV Antennas,CHILD_OF,1.0
OfficeDepot::Electronics > TVs & Home Theater > TV & Home Theater Accessories,OfficeDepot::Electronics > TVs & Home Theater > TV & Home Theater Accessories > TV Presentation Kits,CHILD_OF,1.0
OfficeDepot::Electronics > TVs & Home Theater > TV & Home Theater Accessories,OfficeDepot::Electronics > TVs & Home Theater > TV & Home Theater Accessories > TV Universal Remotes,CHILD_OF,1.0
OfficeDepot::Electronics > TVs & Home Theater > TV & Home Theater Accessories,OfficeDepot::Electronics > TVs & Home Theater > TV & Home Theater Accessories > TV Wall & Ceiling Mounts,CHILD_OF,1.0
OfficeDepot::Electronics > TVs & Home Theater > TV & Home Theater Accessories,OfficeDepot::Electronics > TVs & Home Theater > TV & Home Theater Accessories > Turntables,CHILD_OF,1.0
OfficeDepot::Electronics > TVs & Home Theater > Video Equipment,OfficeDepot::Electronics > TVs & Home Theater > Video Equipment > DVD & Blu-Ray Players,CHILD_OF,1.0
OfficeDepot::Electronics > TVs & Home Theater > Video Equipment,OfficeDepot::Electronics > TVs & Home Theater > Video Equipment > Portable DVD Players,CHILD_OF,1.0
OfficeDepot::Electronics > TVs & Home Theater > Video Equipment,OfficeDepot::Electronics > TVs & Home Theater > Video Equipment > Video Recorders,CHILD_OF,1.0
OfficeDepot::Electronics > Wearable Technology,OfficeDepot::Electronics > Wearable Technology > Fitness Bands,CHILD_OF,1.0
OfficeDepot::Electronics > Wearable Technology,OfficeDepot::Electronics > Wearable Technology > Heart Rate Monitors,CHILD_OF,1.0
OfficeDepot::Electronics > Wearable Technology,OfficeDepot::Electronics > Wearable Technology > Portable GPS,CHILD_OF,1.0
OfficeDepot::Electronics > Wearable Technology,OfficeDepot::Electronics > Wearable Technology > Two-Way Radios & Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > Wearable Technology,OfficeDepot::Electronics > Wearable Technology > Watches,CHILD_OF,1.0
OfficeDepot::Equipment,OfficeDepot::Equipment > Laundry,CHILD_OF,1.0
OfficeDepot::Equipment,OfficeDepot::Equipment > Public Spaces,CHILD_OF,1.0
OfficeDepot::Equipment > Laundry,"OfficeDepot::Equipment > Laundry > Laundry Carts, Trucks & Hampers",CHILD_OF,1.0
OfficeDepot::Equipment > Public Spaces,OfficeDepot::Equipment > Public Spaces > Parts & Accessories,CHILD_OF,1.0
OfficeDepot::Food Service & Supplies,"OfficeDepot::Food Service & Supplies > Cups, Lids & Stir Sticks",CHILD_OF,1.0
OfficeDepot::Furniture,OfficeDepot::Furniture > Bathroom,CHILD_OF,1.0
OfficeDepot::Furniture,OfficeDepot::Furniture > Bedroom,CHILD_OF,1.0
OfficeDepot::Furniture,OfficeDepot::Furniture > Bookcases,CHILD_OF,1.0
OfficeDepot::Furniture,OfficeDepot::Furniture > Carts & Stands,CHILD_OF,1.0
OfficeDepot::Furniture,OfficeDepot::Furniture > Chair Mats & Floor Mats,CHILD_OF,1.0
OfficeDepot::Furniture,OfficeDepot::Furniture > Chairs & Seating,CHILD_OF,1.0
OfficeDepot::Furniture,OfficeDepot::Furniture > Cubicle Systems,CHILD_OF,1.0
OfficeDepot::Furniture,OfficeDepot::Furniture > Desks,CHILD_OF,1.0
OfficeDepot::Furniture,OfficeDepot::Furniture > File Cabinets,CHILD_OF,1.0
OfficeDepot::Furniture,OfficeDepot::Furniture > Furniture Accessories,CHILD_OF,1.0
OfficeDepot::Furniture,OfficeDepot::Furniture > Furniture Collections,CHILD_OF,1.0
OfficeDepot::Furniture,OfficeDepot::Furniture > Lamps & Lighting,CHILD_OF,1.0
OfficeDepot::Furniture,OfficeDepot::Furniture > Office Decor,CHILD_OF,1.0
OfficeDepot::Furniture,OfficeDepot::Furniture > Outdoor Furniture,CHILD_OF,1.0
OfficeDepot::Furniture,OfficeDepot::Furniture > Storage Cabinets & Shelving Units,CHILD_OF,1.0
OfficeDepot::Furniture,OfficeDepot::Furniture > Tables,CHILD_OF,1.0
OfficeDepot::Furniture > Bathroom,OfficeDepot::Furniture > Bathroom > Bath & Shower Accessories,CHILD_OF,1.0
OfficeDepot::Furniture > Bathroom,OfficeDepot::Furniture > Bathroom > Towels,CHILD_OF,1.0
OfficeDepot::Furniture > Bedroom,OfficeDepot::Furniture > Bedroom > Armoires & Wardrobes,CHILD_OF,1.0
OfficeDepot::Furniture > Bedroom,OfficeDepot::Furniture > Bedroom > Bedding,CHILD_OF,1.0
OfficeDepot::Furniture > Bedroom,OfficeDepot::Furniture > Bedroom > Dressers,CHILD_OF,1.0
OfficeDepot::Furniture > Bedroom,OfficeDepot::Furniture > Bedroom > Headboards,CHILD_OF,1.0
OfficeDepot::Furniture > Bedroom,OfficeDepot::Furniture > Bedroom > Mattresses,CHILD_OF,1.0
OfficeDepot::Furniture > Bedroom > Bedding,OfficeDepot::Furniture > Bedroom > Bedding > Bed Sheets,CHILD_OF,1.0
OfficeDepot::Furniture > Bedroom > Bedding,OfficeDepot::Furniture > Bedroom > Bedding > Blankets,CHILD_OF,1.0
OfficeDepot::Furniture > Bedroom > Bedding,OfficeDepot::Furniture > Bedroom > Bedding > Comforters,CHILD_OF,1.0
OfficeDepot::Furniture > Bedroom > Bedding,OfficeDepot::Furniture > Bedroom > Bedding > Duvet Covers,CHILD_OF,1.0
OfficeDepot::Furniture > Bedroom > Bedding,OfficeDepot::Furniture > Bedroom > Bedding > Mattress Pads & Protectors,CHILD_OF,1.0
OfficeDepot::Furniture > Bedroom > Bedding,OfficeDepot::Furniture > Bedroom > Bedding > Pillows & Pillowcases,CHILD_OF,1.0
OfficeDepot::Furniture > Bookcases,OfficeDepot::Furniture > Bookcases > Metal Bookcases,CHILD_OF,1.0
OfficeDepot::Furniture > Bookcases,OfficeDepot::Furniture > Bookcases > Wood Bookcases,CHILD_OF,1.0
OfficeDepot::Furniture > Carts & Stands,OfficeDepot::Furniture > Carts & Stands > Carts,CHILD_OF,1.0
OfficeDepot::Furniture > Carts & Stands,OfficeDepot::Furniture > Carts & Stands > Podiums & Lecterns,CHILD_OF,1.0
OfficeDepot::Furniture > Carts & Stands,OfficeDepot::Furniture > Carts & Stands > Stands,CHILD_OF,1.0
OfficeDepot::Furniture > Carts & Stands > Carts,OfficeDepot::Furniture > Carts & Stands > Carts > AV Carts,CHILD_OF,1.0
OfficeDepot::Furniture > Carts & Stands > Carts,OfficeDepot::Furniture > Carts & Stands > Carts > Charging Carts & Stations,CHILD_OF,1.0
OfficeDepot::Furniture > Carts & Stands > Carts,OfficeDepot::Furniture > Carts & Stands > Carts > File & Storage Carts,CHILD_OF,1.0
OfficeDepot::Furniture > Carts & Stands > Carts,OfficeDepot::Furniture > Carts & Stands > Carts > Laptop & Mobile Workstations,CHILD_OF,1.0
OfficeDepot::Furniture > Carts & Stands > Carts,OfficeDepot::Furniture > Carts & Stands > Carts > Transporting Carts,CHILD_OF,1.0
OfficeDepot::Furniture > Carts & Stands > Carts,OfficeDepot::Furniture > Carts & Stands > Carts > Utility Carts,CHILD_OF,1.0
OfficeDepot::Furniture > Carts & Stands > Podiums & Lecterns,OfficeDepot::Furniture > Carts & Stands > Podiums & Lecterns > Standard Podiums & Lecterns,CHILD_OF,1.0
OfficeDepot::Furniture > Carts & Stands > Podiums & Lecterns,OfficeDepot::Furniture > Carts & Stands > Podiums & Lecterns > Tabletop Podiums & Lecterns,CHILD_OF,1.0
OfficeDepot::Furniture > Carts & Stands > Stands,OfficeDepot::Furniture > Carts & Stands > Stands > AV Stands & Mounts,CHILD_OF,1.0
OfficeDepot::Furniture > Carts & Stands > Stands,OfficeDepot::Furniture > Carts & Stands > Stands > Printer Stands,CHILD_OF,1.0
OfficeDepot::Furniture > Carts & Stands > Stands,OfficeDepot::Furniture > Carts & Stands > Stands > TV Stands,CHILD_OF,1.0
OfficeDepot::Furniture > Chair Mats & Floor Mats,OfficeDepot::Furniture > Chair Mats & Floor Mats > Chair Mats,CHILD_OF,1.0
OfficeDepot::Furniture > Chair Mats & Floor Mats,OfficeDepot::Furniture > Chair Mats & Floor Mats > Floor Mats,CHILD_OF,1.0
OfficeDepot::Furniture > Chairs & Seating,OfficeDepot::Furniture > Chairs & Seating > Accent Chairs & Ottomans,CHILD_OF,1.0
OfficeDepot::Furniture > Chairs & Seating,OfficeDepot::Furniture > Chairs & Seating > Big & Tall Chairs,CHILD_OF,1.0
OfficeDepot::Furniture > Chairs & Seating,OfficeDepot::Furniture > Chairs & Seating > Chair Accessories,CHILD_OF,1.0
OfficeDepot::Furniture > Chairs & Seating,OfficeDepot::Furniture > Chairs & Seating > Classroom Seating,CHILD_OF,1.0
OfficeDepot::Furniture > Chairs & Seating,OfficeDepot::Furniture > Chairs & Seating > Drafting Chairs,CHILD_OF,1.0
OfficeDepot::Furniture > Chairs & Seating,OfficeDepot::Furniture > Chairs & Seating > Ergonomic Office Chairs,CHILD_OF,1.0
OfficeDepot::Furniture > Chairs & Seating,OfficeDepot::Furniture > Chairs & Seating > Folding Chairs,CHILD_OF,1.0
OfficeDepot::Furniture > Chairs & Seating,OfficeDepot::Furniture > Chairs & Seating > Gaming Chairs,CHILD_OF,1.0
OfficeDepot::Furniture > Chairs & Seating,OfficeDepot::Furniture > Chairs & Seating > Massage Chairs,CHILD_OF,1.0
OfficeDepot::Furniture > Chairs & Seating,OfficeDepot::Furniture > Chairs & Seating > Office Chairs,CHILD_OF,1.0
OfficeDepot::Furniture > Chairs & Seating,OfficeDepot::Furniture > Chairs & Seating > Reception Seating,CHILD_OF,1.0
OfficeDepot::Furniture > Chairs & Seating,OfficeDepot::Furniture > Chairs & Seating > Recliners,CHILD_OF,1.0
OfficeDepot::Furniture > Chairs & Seating,OfficeDepot::Furniture > Chairs & Seating > Sofas & Lounge Chairs,CHILD_OF,1.0
OfficeDepot::Furniture > Chairs & Seating,OfficeDepot::Furniture > Chairs & Seating > Stackable Chairs,CHILD_OF,1.0
OfficeDepot::Furniture > Chairs & Seating,OfficeDepot::Furniture > Chairs & Seating > Stools,CHILD_OF,1.0
OfficeDepot::Furniture > Chairs & Seating,OfficeDepot::Furniture > Chairs & Seating > Task Chairs,CHILD_OF,1.0
OfficeDepot::Furniture > Cubicle Systems,OfficeDepot::Furniture > Cubicle Systems > Panel & Cubicle System Accessories,CHILD_OF,1.0
OfficeDepot::Furniture > Cubicle Systems,OfficeDepot::Furniture > Cubicle Systems > Panel & Cubicle Systems,CHILD_OF,1.0
