uid,retailer,name,path,level,items,is_leaf,in_scope,coreness
Staples::Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Catering & Buffet Supplies,Staples,Catering & Buffet Supplies,Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Catering & Buffet Supplies,3,41.0,True,True,0.23326388888888885
Staples::Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Chafing Dishes & Buffet Accessories,Staples,Chafing Dishes & Buffet Accessories,Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Chafing Dishes & Buffet Accessories,3,205.0,True,True,0.2690972222222222
Staples::Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Food Storage & Containers,Staples,Food Storage & Containers,Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Food Storage & Containers,3,149.0,True,True,0.2623611111111111
Staples::Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Kitchen Racks,Staples,Kitchen Racks,Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Kitchen Racks,3,9.0,True,True,0.20097222222222222
Staples::Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Restaurant Carts & Dollies,Staples,Restaurant Carts & Dollies,Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Restaurant Carts & Dollies,3,6.0,True,True,0.19631944444444444
Staples::Restaurant & Foodservice Supplies > Restaurant Systems,Staples,Restaurant Systems,Restaurant & Foodservice Supplies > Restaurant Systems,2,647.0,True,True,0.2666141732283464
Staples::Restaurant & Foodservice Supplies > Smallwares,Staples,Smallwares,Restaurant & Foodservice Supplies > Smallwares,2,70.0,False,True,0.22220472440944883
Staples::Restaurant & Foodservice Supplies > Smallwares > Commercial Baking Tools,Staples,Commercial Baking Tools,Restaurant & Foodservice Supplies > Smallwares > Commercial Baking Tools,3,6.0,True,True,0.19631944444444444
Staples::Restaurant & Foodservice Supplies > Smallwares > Commercial Cookware,Staples,Commercial Cookware,Restaurant & Foodservice Supplies > Smallwares > Commercial Cookware,3,2.0,True,True,0.18666666666666668
Staples::Restaurant & Foodservice Supplies > Smallwares > Commercial Cutlery,Staples,Commercial Cutlery,Restaurant & Foodservice Supplies > Smallwares > Commercial Cutlery,3,17.0,True,True,0.21381944444444442
Staples::Restaurant & Foodservice Supplies > Smallwares > Commercial Food Prep,Staples,Commercial Food Prep,Restaurant & Foodservice Supplies > Smallwares > Commercial Food Prep,3,12.0,True,True,0.20645833333333333
Staples::Restaurant & Foodservice Supplies > Smallwares > Commercial Kitchen Tools,Staples,Commercial Kitchen Tools,Restaurant & Foodservice Supplies > Smallwares > Commercial Kitchen Tools,3,25.0,True,True,0.2223611111111111
Staples::Restaurant & Foodservice Supplies > Smallwares > Food Safety,Staples,Food Safety,Restaurant & Foodservice Supplies > Smallwares > Food Safety,3,7.0,True,True,0.19840277777777776
Staples::Restaurant & Foodservice Supplies > Smallwares > Wine Stands & Chiller Buckets,Staples,Wine Stands & Chiller Buckets,Restaurant & Foodservice Supplies > Smallwares > Wine Stands & Chiller Buckets,3,1.0,True,True,0.18333333333333332
Staples::Restaurant & Foodservice Supplies > Tabletop,Staples,Tabletop,Restaurant & Foodservice Supplies > Tabletop,2,218.0,False,True,0.24377952755905513
Staples::Restaurant & Foodservice Supplies > Tabletop > Bar Glassware,Staples,Bar Glassware,Restaurant & Foodservice Supplies > Tabletop > Bar Glassware,3,218.0,True,True,0.270625
Staples::Restaurant & Foodservice Supplies > Tabletop > Dinnerware,Staples,Dinnerware,Restaurant & Foodservice Supplies > Tabletop > Dinnerware,3,23.0,True,True,0.21798611111111113
Staples::Restaurant & Foodservice Supplies > Tabletop > Drinkware,Staples,Drinkware,Restaurant & Foodservice Supplies > Tabletop > Drinkware,3,1.0,True,True,0.18333333333333332
Staples::Restaurant & Foodservice Supplies > Tabletop > Flatware,Staples,Flatware,Restaurant & Foodservice Supplies > Tabletop > Flatware,3,10.0,True,True,0.20305555555555554
Staples::Restaurant & Foodservice Supplies > Tabletop > Glassware,Staples,Glassware,Restaurant & Foodservice Supplies > Tabletop > Glassware,3,218.0,True,True,0.270625
Staples::Restaurant & Foodservice Supplies > Tabletop > Host & Server Supplies,Staples,Host & Server Supplies,Restaurant & Foodservice Supplies > Tabletop > Host & Server Supplies,3,13.0,True,True,0.20791666666666667
Staples::Restaurant & Foodservice Supplies > Tabletop > Placemats & Tablecloths,Staples,Placemats & Tablecloths,Restaurant & Foodservice Supplies > Tabletop > Placemats & Tablecloths,3,115.0,True,True,0.25458333333333333
Staples::Restaurant & Foodservice Supplies > Tabletop > Serveware,Staples,Serveware,Restaurant & Foodservice Supplies > Tabletop > Serveware,3,56.0,True,True,0.23965277777777777
Staples::Retail Store Supplies,Staples,Retail Store Supplies,Retail Store Supplies,1,7917.0,False,True,0.45384615384615384
Staples::Retail Store Supplies > Backroom Retail Supplies,Staples,Backroom Retail Supplies,Retail Store Supplies > Backroom Retail Supplies,2,747.0,False,True,0.4469816272965879
Staples::Retail Store Supplies > Backroom Retail Supplies > Backroom Storage,Staples,Backroom Storage,Retail Store Supplies > Backroom Retail Supplies > Backroom Storage,3,1.0,True,True,0.3055555555555555
Staples::Retail Store Supplies > Backroom Retail Supplies > Clothing Hangers & Accessories,Staples,Clothing Hangers & Accessories,Retail Store Supplies > Backroom Retail Supplies > Clothing Hangers & Accessories,3,541.0,True,True,0.4703703703703704
Staples::Retail Store Supplies > Backroom Retail Supplies > Dressing Room Supplies & Try-On Accessories,Staples,Dressing Room Supplies & Try-On Accessories,Retail Store Supplies > Backroom Retail Supplies > Dressing Room Supplies & Try-On Accessories,3,5.0,True,True,0.3230324074074074
Staples::Retail Store Supplies > Cash Handling,Staples,Cash Handling,Retail Store Supplies > Cash Handling,2,284.0,False,True,0.41338582677165353
"Staples::Retail Store Supplies > Cash Handling > Cash Boxes, Drawers & Trays",Staples,"Cash Boxes, Drawers & Trays","Retail Store Supplies > Cash Handling > Cash Boxes, Drawers & Trays",3,71.0,True,True,0.40925925925925927
Staples::Retail Store Supplies > Cash Handling > Cash Handling,Staples,Cash Handling,Retail Store Supplies > Cash Handling > Cash Handling,3,131.0,True,True,0.4288194444444444
Staples::Retail Store Supplies > Cash Handling > Cash-Counting Machines,Staples,Cash-Counting Machines,Retail Store Supplies > Cash Handling > Cash-Counting Machines,3,52.0,True,True,0.396875
Staples::Retail Store Supplies > Cash Handling > Counterfeit Money Detectors,Staples,Counterfeit Money Detectors,Retail Store Supplies > Cash Handling > Counterfeit Money Detectors,3,30.0,True,True,0.3769675925925926
Staples::Retail Store Supplies > Point of Sale (POS) Equipment,Staples,Point of Sale (POS) Equipment,Retail Store Supplies > Point of Sale (POS) Equipment,2,1648.0,False,True,0.48005249343832024
Staples::Retail Store Supplies > Point of Sale (POS) Equipment > Barcode Scanners & Readers,Staples,Barcode Scanners & Readers,Retail Store Supplies > Point of Sale (POS) Equipment > Barcode Scanners & Readers,3,209.0,True,True,0.4493055555555555
Staples::Retail Store Supplies > Point of Sale (POS) Equipment > Cash Register Ribbons,Staples,Cash Register Ribbons,Retail Store Supplies > Point of Sale (POS) Equipment > Cash Register Ribbons,3,35.0,True,True,0.38067129629629626
Staples::Retail Store Supplies > Point of Sale (POS) Equipment > Cash Registers,Staples,Cash Registers,Retail Store Supplies > Point of Sale (POS) Equipment > Cash Registers,3,11.0,True,True,0.3418981481481481
Staples::Retail Store Supplies > Point of Sale (POS) Equipment > Credit Card Readers,Staples,Credit Card Readers,Retail Store Supplies > Point of Sale (POS) Equipment > Credit Card Readers,3,11.0,True,True,0.3418981481481481
Staples::Retail Store Supplies > Point of Sale (POS) Equipment > POS Computers & Accessories,Staples,POS Computers & Accessories,Retail Store Supplies > Point of Sale (POS) Equipment > POS Computers & Accessories,3,232.0,True,True,0.4530092592592593
Staples::Retail Store Supplies > Point of Sale (POS) Equipment > POS Receipt Printers,Staples,POS Receipt Printers,Retail Store Supplies > Point of Sale (POS) Equipment > POS Receipt Printers,3,154.0,True,True,0.4391203703703703
Staples::Retail Store Supplies > Point of Sale (POS) Equipment > POS Software,Staples,POS Software,Retail Store Supplies > Point of Sale (POS) Equipment > POS Software,3,2.0,False,True,0.3111111111111111
Staples::Retail Store Supplies > Point of Sale (POS) Equipment > POS Software > POS Systems & Software,Staples,POS Systems & Software,Retail Store Supplies > Point of Sale (POS) Equipment > POS Software > POS Systems & Software,4,2.0,True,True,0.3297391304347826
Staples::Retail Store Supplies > Point of Sale (POS) Equipment > Restaurant Pagers & Communication,Staples,Restaurant Pagers & Communication,Retail Store Supplies > Point of Sale (POS) Equipment > Restaurant Pagers & Communication,3,647.0,True,True,0.47453703703703703
Staples::Retail Store Supplies > Pricing & Tagging,Staples,Pricing & Tagging,Retail Store Supplies > Pricing & Tagging,2,417.0,False,True,0.4275590551181102
Staples::Retail Store Supplies > Pricing & Tagging > Inventory Tags,Staples,Inventory Tags,Retail Store Supplies > Pricing & Tagging > Inventory Tags,3,132.0,True,True,0.4296296296296296
Staples::Retail Store Supplies > Pricing & Tagging > Pricing & Tagging Guns,Staples,Pricing & Tagging Guns,Retail Store Supplies > Pricing & Tagging > Pricing & Tagging Guns,3,64.0,True,True,0.40509259259259256
Staples::Retail Store Supplies > Pricing & Tagging > Pricing Tags & Retail Tags,Staples,Pricing Tags & Retail Tags,Retail Store Supplies > Pricing & Tagging > Pricing Tags & Retail Tags,3,194.0,True,True,0.4458333333333333
Staples::Retail Store Supplies > Promotional Products,Staples,Promotional Products,Retail Store Supplies > Promotional Products,2,8.0,True,True,0.3244094488188976
Staples::Retail Store Supplies > Retail Packaging,Staples,Retail Packaging,Retail Store Supplies > Retail Packaging,2,1563.0,False,True,0.4784776902887139
Staples::Retail Store Supplies > Retail Packaging > Apparel Boxes & Garment Bags,Staples,Apparel Boxes & Garment Bags,Retail Store Supplies > Retail Packaging > Apparel Boxes & Garment Bags,3,1.0,True,True,0.3055555555555555
Staples::Retail Store Supplies > Retail Packaging > Decorative Shipping Boxes,Staples,Decorative Shipping Boxes,Retail Store Supplies > Retail Packaging > Decorative Shipping Boxes,3,6.0,True,True,0.32719907407407406
Staples::Retail Store Supplies > Retail Packaging > Food Boxes & Bags,Staples,Food Boxes & Bags,Retail Store Supplies > Retail Packaging > Food Boxes & Bags,3,4.0,True,True,0.3189814814814815
Staples::Retail Store Supplies > Retail Packaging > Mailers & Shipping Boxes,Staples,Mailers & Shipping Boxes,Retail Store Supplies > Retail Packaging > Mailers & Shipping Boxes,3,7.0,True,True,0.33067129629629627
Staples::Retail Store Supplies > Retail Packaging > Retail Boxes & Bags,Staples,Retail Boxes & Bags,Retail Store Supplies > Retail Packaging > Retail Boxes & Bags,3,99.0,True,True,0.4189814814814815
Staples::Retail Store Supplies > Retail Packaging > Shopping Bags,Staples,Shopping Bags,Retail Store Supplies > Retail Packaging > Shopping Bags,3,19.0,True,True,0.358912037037037
Staples::Retail Store Supplies > Retail Signage,Staples,Retail Signage,Retail Store Supplies > Retail Signage,2,918.0,False,True,0.458005249343832
Staples::Retail Store Supplies > Retail Signage > Custom Retail Signage,Staples,Custom Retail Signage,Retail Store Supplies > Retail Signage > Custom Retail Signage,3,1.0,True,True,0.3055555555555555
Staples::Retail Store Supplies > Retail Signage > Indoor & Outdoor Retail Signage,Staples,Indoor & Outdoor Retail Signage,Retail Store Supplies > Retail Signage > Indoor & Outdoor Retail Signage,3,155.0,True,True,0.43969907407407405
Staples::Retail Store Supplies > Retail Signage > Literature & Sign Holders,Staples,Literature & Sign Holders,Retail Store Supplies > Retail Signage > Literature & Sign Holders,3,729.0,True,True,0.47662037037037036
Staples::Retail Store Supplies > Retail Signage > Sign Materials,Staples,Sign Materials,Retail Store Supplies > Retail Signage > Sign Materials,3,5.0,True,True,0.3230324074074074
Staples::Retail Store Supplies > Retail Signage > Suggestion & Ballot Boxes,Staples,Suggestion & Ballot Boxes,Retail Store Supplies > Retail Signage > Suggestion & Ballot Boxes,3,28.0,True,True,0.375
Staples::Retail Store Supplies > Sewing & Tailoring,Staples,Sewing & Tailoring,Retail Store Supplies > Sewing & Tailoring,2,349.0,False,True,0.4199475065616798
Staples::Retail Store Supplies > Sewing & Tailoring > Elastic,Staples,Elastic,Retail Store Supplies > Sewing & Tailoring > Elastic,3,344.0,True,True,0.46122685185185186
Staples::Retail Store Supplies > Sewing & Tailoring > Fabric,Staples,Fabric,Retail Store Supplies > Sewing & Tailoring > Fabric,3,7.0,True,True,0.33067129629629627
Staples::Retail Store Supplies > Sewing & Tailoring > Fasteners,Staples,Fasteners,Retail Store Supplies > Sewing & Tailoring > Fasteners,3,5.0,True,True,0.3230324074074074
Staples::Retail Store Supplies > Sewing & Tailoring > Garment Steamers & Irons,Staples,Garment Steamers & Irons,Retail Store Supplies > Sewing & Tailoring > Garment Steamers & Irons,3,26.0,True,True,0.371412037037037
Staples::Retail Store Supplies > Sewing & Tailoring > Handbag Hardware,Staples,Handbag Hardware,Retail Store Supplies > Sewing & Tailoring > Handbag Hardware,3,344.0,True,True,0.46122685185185186
Staples::Retail Store Supplies > Sewing & Tailoring > Knit & Crochet Supplies,Staples,Knit & Crochet Supplies,Retail Store Supplies > Sewing & Tailoring > Knit & Crochet Supplies,3,3.0,True,True,0.31516203703703705
Staples::Retail Store Supplies > Sewing & Tailoring > Needle Arts,Staples,Needle Arts,Retail Store Supplies > Sewing & Tailoring > Needle Arts,3,344.0,True,True,0.46122685185185186
Staples::Retail Store Supplies > Sewing & Tailoring > Needles & Pins,Staples,Needles & Pins,Retail Store Supplies > Sewing & Tailoring > Needles & Pins,3,1.0,True,True,0.3055555555555555
Staples::Retail Store Supplies > Sewing & Tailoring > Patterns & Sewing Books,Staples,Patterns & Sewing Books,Retail Store Supplies > Sewing & Tailoring > Patterns & Sewing Books,3,344.0,True,True,0.46122685185185186
Staples::Retail Store Supplies > Sewing & Tailoring > Safety Pins,Staples,Safety Pins,Retail Store Supplies > Sewing & Tailoring > Safety Pins,3,7.0,True,True,0.33067129629629627
Staples::Retail Store Supplies > Sewing & Tailoring > Sewing Machines,Staples,Sewing Machines,Retail Store Supplies > Sewing & Tailoring > Sewing Machines,3,64.0,True,True,0.40509259259259256
Staples::Retail Store Supplies > Sewing & Tailoring > Sewing Rulers,Staples,Sewing Rulers,Retail Store Supplies > Sewing & Tailoring > Sewing Rulers,3,344.0,True,True,0.46122685185185186
Staples::Retail Store Supplies > Sewing & Tailoring > Sewing Tools,Staples,Sewing Tools,Retail Store Supplies > Sewing & Tailoring > Sewing Tools,3,9.0,True,True,0.3349537037037037
Staples::Retail Store Supplies > Sewing & Tailoring > Thread,Staples,Thread,Retail Store Supplies > Sewing & Tailoring > Thread,3,9.0,True,True,0.3349537037037037
Staples::Retail Store Supplies > Sewing & Tailoring > Trim & Embellishments,Staples,Trim & Embellishments,Retail Store Supplies > Sewing & Tailoring > Trim & Embellishments,3,344.0,True,True,0.46122685185185186
Staples::Retail Store Supplies > Sewing & Tailoring > Yarn,Staples,Yarn,Retail Store Supplies > Sewing & Tailoring > Yarn,3,6.0,True,True,0.32719907407407406
